,nickname,userid,content,likecount,time,name
868,白凤凰---凤少,108994652,张靓颖不是不会选歌，她来到这个舞台上是为了突破自己，所以她要挑战自己不擅长的歌曲,5371,2015-12-16 22:19:52,离歌 (Live)
869,阳翟,37076856,张靓颖带来了九首全新的live翻唱，不仅仅是以前从未公开唱过，而且风格都鲜有接触，且各自迥异。这是对听众最大的福利。这点，是其他参赛歌手鲜有做到的，也是最有意义的,4733,2015-06-12 09:19:46,离歌 (Live)
870,橙子3736,54993602,我喜欢张靓颖这首离歌，唱出了撕心裂肺的感觉,2957,2015-06-16 23:18:58,离歌 (Live)
871,B1RAN,253030452,这个版超好听，很多人说靓颖选歌错误，我认为这是一种挑战更是一种超越,2665,2016-09-12 23:04:08,离歌 (Live)
872,BoBaLaa,20444238,张靓颖很多都是选歌的错误[哀伤],1778,2015-07-08 09:54:26,离歌 (Live)
873,渵妖,254033826,信那版是余罪的离歌，而张靓颖版的是大胸姐的离歌,1669,2016-06-17 23:51:01,离歌 (Live)
874,wu_7xuan_,1646691542,知道吗。我一直以为这首就是原唱。,1023,2020-04-02 15:09:32,离歌 (Live)
875,卜木君,81488196,看评论看的我以为多可怕的翻唱，听过后感觉很棒啊= =，另一种诠释,1000,2016-07-18 23:17:42,离歌 (Live)
876,记忆昂,133039846,喜欢这首歌的歌手应该都比较真实吧，信和张靓颖都没晋级到最后，他们来这是是求突破的，不是来讨好观众席上的演员的。,938,2018-04-23 22:19:23,离歌 (Live)
877,熊叔想喝冰拿铁,119634998,张靓颖唱出的更多的是情绪的压抑  好棒,934,2017-03-30 22:13:37,离歌 (Live)
878,牙缝520,100029170,张靓颖这唱功简直绝了，唱什么歌都好听,761,2017-06-08 04:09:30,离歌 (Live)
879,藏星_csw,1952402705,异地恋最怕的就是：“一个在酝酿分手，一个在计划未来”.,732,2020-03-11 15:44:53,离歌 (Live)
880,澜馨郁_tQoI,1754922549,求女生不要再故意在男生面前说这个小哥哥腹肌好好看好帅声音好撩人了.....他当然只会回复个...嗯，你当然不知道他心里多难受多卑微了，这样真的很好玩吗....,663,2020-03-01 03:29:24,离歌 (Live)
881,赚钱买肉肉Ya,281840183,张靓颖穿了身白裙子唱离歌，其他人：好美好仙，胡彦斌是：二胡和唢呐[惶恐][惶恐],615,2019-03-22 13:37:14,离歌 (Live)
882,Pianoboy高至豪,96711325,很开心看到我的创作能被重新诠释，让更多人感受到曲子的温暖和感动，谢谢制作团队每一位的用心[爱心],785,2023-02-24 22:03:31,念念不忘
883,闲里偷忙的韩洋,90027824,大家好！我是词作者韩洋，很高兴能为这首朋友们熟知的钢琴曲填词，靓颖演绎的很完美！青春无悔，念念不忘，若是为你，我愿意。,415,2023-02-24 00:04:35,念念不忘
884,这这这这次日落,430218052,替大家试过了，念念不忘没有回响,235,2023-02-24 02:53:07,念念不忘
885,17Buzz,99105108,我想做一个能在你的葬礼上描述你一生的人，你不要我了哭得歇斯底里又有何用？你走的那一刻已做好选择，就是不爱了不是吗 ？没有特别的要求了，可不可以慢点忘记我？一生很短，短得能塞进一篇悼文里。一生又很长，长得能让我用整个余生去回想。我这一生都是坚定不移的唯物主义者，唯有你，我希望有来生,229,2023-02-24 12:45:37,念念不忘
886,夏无归,1391676692, 《小王子》里有一句话是“想要和别人制造羁绊，就要承担掉眼泪的风险,177,2023-02-28 15:23:15,念念不忘
887,leeleenim,51448811,诶！这不是豆花之歌吗😂😂😂时代的泪水,121,2023-03-05 21:26:01,念念不忘
888,Pianoboy高至豪,96711325,很开心看到我的创作能被重新诠释，让更多人感受到曲子的温暖和感动，谢谢制作团队每个人的用心[爱心],103,2023-02-24 22:03:06,念念不忘
889,Peng_LLu,1723465589,由高至豪钢琴曲《The truth that you leave》全球唯一正版授权并中文填词歌曲张靓颖《念念不忘》（电影《念念相忘》主题曲）已上线！念念不忘，必有回响，听一曲念念不忘，若是为你，我愿意～,82,2023-02-24 02:05:30,念念不忘
890,HXd1D0077,1454650072,从16年喜欢the truth that you leave，这首歌陪伴我和你从红着脸到红着眼，故事很长，大概念念不忘的，就是你离开的事实吧,71,2023-02-24 00:32:42,念念不忘
891,靓式小强,115681353,很多事情，有所期待才辗转反侧，才会念念不忘。​我想把这个世界对我的所有温柔，都和他诉说，告诉他，我见过的每一道风景，都和他一样温柔。踏过四季，不问归期，风再起时，不会孤寂。遥遥长路，念念不忘，若是为你，我愿意。,70,2023-02-24 00:03:45,念念不忘
892,玛卡巴卡Henessor,1565456508,在不为人知的角落张靓颖又一次封神了,39,2023-02-24 10:59:02,念念不忘
893,爱蛋挞_君,377892883,⚠️流行预警⚠️🔥华语天后张靓颖重译经典🔥❤️The truth that you leave❤️🥳发行1⃣8⃣️️周年🥳🥰原作者唯一正版人声授权🥰🥺念念不忘是青春的名字🥺,39,2023-02-24 00:09:31,念念不忘
894,我还是那么幸运,316888885,其实是我最喜欢的一首，从高中听到这在的，知道被填词后我是不开心的，我觉得应该没有词才是最好的，但是听了也挺好听的，可是停留在我记忆里的永远是没有词的，你离开的事实，承载了我太多的故事,35,2023-02-25 10:07:32,念念不忘
895,北未几,551549328,网易云为什么不推首页！,32,2023-02-24 00:18:55,念念不忘
896,GoDJPlayMySong,2117794578,20岁唱都市苦情歌，将近不惑之年唱起青春文学，治疗仪真有你的,20,2023-02-24 10:35:58,念念不忘
897,AriCoCooN,414536691,又高考了，回想当年我差1分就考上了清华，往事不敢回首……说多了都是泪……那年清华的录取线是691分，我考了69分，就这该死的1分，害的我至今还在工地搬砖， 累死累活，哎,274,2017-06-07 16:07:16,梦想
898,F-U-C-K-I-N-G,2123089669,每天早上醒来你有两个选择:一是盖上被子继续做你没做完的梦二是掀开被子去完成你未完成的梦,41,2020-01-31 09:20:34,梦想
899,再见熟悉的老朋友,445064372,只要学不死就往死里学！,37,2018-03-25 10:57:01,梦想
900,吐奶橙汁,355385495,这数学水平，搬砖不亏🌝,17,2019-04-11 14:32:14,梦想
901,主持人国威,82849281,女儿出嫁时父亲对她说：“女儿，一定要尊重你的丈夫。你甚至可以崇拜他。但是要记住，你们之间矛盾和不高兴的事情不要跟我讲。因为你终会原谅他，而我不会。”,7197,2017-07-11 12:45:30,终于等到你
902,MianKuDang_,1345764265,"终于等到了你  愿你仍是未成年  然而现实总是曲中意境的落幕曲终人散 各自安好~  Miss Liu",4933,2019-11-21 14:42:55,终于等到你
903,流浪的神思,67242603,女追男隔层纱，男追女隔房、隔车、隔她妈……,4220,2017-11-08 20:59:05,终于等到你
904,pengqiyi,382604373,听出了一个想结婚的女人和一个并不想娶她的男人,2673,2017-07-03 09:44:00,终于等到你
905,A-青_,620913910,你爱上了外向的姑娘，你得接受她的闹腾。你爱上了清纯的姑娘，你得接受她的幼稚。你爱上了理性的姑娘，你得接受她的算计。你爱上了勇敢的姑娘，你得接受她的莽撞。你爱上了美丽的姑娘，你得接受她的过去。没有完美的爱人，好好对自己身边的女人,2025,2018-06-28 16:23:45,终于等到你
906,帐号已注销,46579511,不要太好听了这首歌，两个人的搭配很好，感觉就像是要结婚的节奏一样，张靓颖的现场实在是厉害，我也是从2005年小学毕业开始，直到现在，都很喜欢张靓颖，张靓颖的音乐陪伴我成长的点点滴滴，靓颖 有你我很幸福 ,1581,2017-06-04 00:06:36,终于等到你
907,IVAN_HimD,309374167,遇见互相喜欢的人真的不容易,1482,2018-06-09 19:01:57,终于等到你
908,小鸟小羊和周深都睡着了,292095529,前途和爱情，我选择前途。毫不犹豫。,1479,2020-05-24 21:34:08,终于等到你
909,痛了吗何必让自己受伤,1473367182,如果我的赞超过520我就去找她,1399,2019-01-27 17:31:30,终于等到你
910,菲无可替代,565379016,一句我等你，开始了7年异地恋长跑，一年一次见面，分开一次心痛一次，2017年修成正果，2018年7月25日，听到这首歌，今天又是分开的日子，五味杂陈，欠你的太多，感谢生命中遇到你，军礼，待我归来，还是少年。,835,2018-07-25 18:16:21,终于等到你
911,抹茶味儿的菜心儿,68966149,2019年我26岁单身，还是嚷着一定要嫁给爱情[开心]身边的人对我嗤之以鼻，但我还是相信爱情存在，只是他们没遇到。我不想错过你，所以我会等，到2020年4月20号，如果你还没来，就自己去稻城，把最美好的年纪埋在那里，我不后悔等待，因为不想错过。此评论不删，两年后看见，说不定还会延续今天的勇气^_^,719,2018-12-06 11:15:08,终于等到你
912,蔚星_,1366984856,人真的会反反复复栽在同个人手里,604,2020-02-17 13:05:01,终于等到你
913,冬瓜压垮我了,1554847662,女追男如果男生也喜欢女生那就是隔层纱，但要是不喜欢，那就是隔层铁丝网了，还是带电的那种,584,2019-02-05 16:17:56,终于等到你
914,IUuuk-,109075810,可能人的一辈子，或许就只有一个人是能让我们喜欢到极致，喜欢到歇斯底里，喜欢到可以放下一切的，经过了这个人，后来所有的付出都太礼貌，太克制，也太谨慎了。我依然有热情余留给后来爱上的人，但我爱你的时候，是我这辈子最浪漫，最勇敢，也最孤注一掷飞蛾扑火不计回报掏心掏肺的时候。,414,2018-11-30 01:51:49,终于等到你
915,Alohaace,104879432,张靓颖的声音很有质感，唱歌的时候像是在诉说一个故事，她的声音可以让听众不知不觉地沉浸在她的感情里；而男生的感情就要比张靓颖的要热烈许多，将感情都放大化，可以让听众在歌声中受到更强的震撼,410,2017-07-09 12:56:29,终于等到你
916,油炸绿番茄炒蛋,57847210,希望有一天能唱给我的那个她听！我是女生。,10685,2015-04-12 22:15:34,我的秘密
917,他爱我我知道,6421226212,我和我男朋友是同性恋，但我们不怕世俗，我们要一直在一起。,9627,2022-03-12 07:37:23,我的秘密
918,平米麻麻,85739210,"五年前她唱着""最近一直很好心情 不知道什么原因"" 五年后她唱着""可是我不快乐 真的不快乐""心疼她年纪轻轻却要忍受常人无法接受的黑暗 可又惊叹于她愈压愈强满满的正能量❤️我为什么喜欢你呢GEM[亲亲]因为你真的是我的榜样❤️",5098,2015-12-17 16:45:26,我的秘密
919,比奇堡恶霸派大星_,1331547327,分开了4年，我看了你空间4年，也开了黄钻4年，就是为了删除访问记录，昨天晚上你突然进我空间，我很乱，坐路边椅子上抽了一晚上的烟，一会儿哭一会儿笑，现在是2019年5月5日11:10，我拖着困意继续上班，我又进了你空间，本来你很久没更新，今天你更新了4张照片，看到了我的梦，你穿婚纱的样子真的好美,3680,2019-10-29 20:39:46,我的秘密
920,是Emmie吖,324309498,我想秘密大概就是：“既怕你知道，又怕你不知道，又怕你知道装作不知道”,2727,2021-11-19 21:57:06,我的秘密
921,seungmin_懵,1835600981,刚才和男朋友一起听这首歌 截屏发了个朋友圈 配文“我心里的秘密 是你给的甜蜜” 然后过了一会 发现他也截屏发了条朋友圈 配文“我心底的秘密 是我会一直深爱着你”,2021,2022-02-01 01:42:06,我的秘密
922,火锅吃不腻歪,1739272411,世上只有一种取向，就是心之所向[爱心],1634,2022-03-15 17:35:30,我的秘密
923,嘁嘁嘁啧啧啧我想不到昵称,383418232,我们之间的距离好像忽远又忽近   50赞就要去告诉他“我心里的秘密”！,1624,2017-09-17 18:23:23,我的秘密
924,养一缸小狗,3270075747,谢谢邓紫棋 我赚了十块钱,1542,2022-08-23 23:13:31,我的秘密
925,只是_tQMV,1660485948,最近有点点想谈恋爱不行不行要多做几套卷子打消这个念头才对啊,1475,2020-05-31 09:30:00,我的秘密
926,易相逢__sz,480265146,拜托没有喜欢的人真的很酷挨,1366,2022-06-06 20:20:17,我的秘密
927,瘾恣-,454735855,分手那天 我偷走了他所有的内裤。,1279,2022-11-13 17:29:54,我的秘密
928,林又聪,1454936224,花了十块钱给朋友要我听的秘密就是这个。。。。,1032,2023-01-09 21:48:37,我的秘密
929,奶油奥利奥_6YCB,7934818017,不是恋人 但还是怕你喜欢上别人。,782,2022-09-05 08:18:02,我的秘密
930,yinyg14,39707064,邓紫棋刚火的时候听了一段时间她的歌，后来觉得鼻腔共鸣太重，就不关注了。刚才听到这首我的秘密，旋律很好听，邓唱的也很好！,698,2015-01-09 23:28:14,我的秘密
931,柏崇源,289741460,我的意中人是名传奇女将，更是名震天下的秀丽王，她可以威风凛凛骑马横刀赴沙场，也可以在心爱之人面前柔情似水素手烹茶。终有一天她会身着战袍，手执长枪，披荆斩棘，驾马而来，带着明月与星光，站在我的面前用坚定的语气对我说:“我要带你回家!”~,50120,2017-06-02 10:21:03,心之焰
932,Eul斯拉,103045444,只有她唱了你才知道，只有她不唱，而没有邓紫棋不擅长的风格领域，又是一开口跪，整首歌也为这剧所传递的精神做了最燃的诠释，另外祝贺我宝在26岁来之前人生一百场演唱会达成~,36285,2017-06-02 10:15:37,心之焰
933,powerfulname,58777669,Gem应该是90后里的最优秀华语女歌手之一了,29136,2017-06-02 10:25:09,心之焰
934,奶茶要少冰少甜-,345374205,片头曲：张碧晨&赵丽颖  片尾曲：邓紫棋  三个女神因为《楚乔传》聚集了，片花又那么燃，决定追！,20382,2017-06-02 10:28:46,心之焰
935,原切果果干,79908889,抒情的可以，燃向的也可以，都完美诠释，邓小姐你这么优秀让别人怎么办,13686,2017-06-02 10:01:44,心之焰
936,Anitasky,59192290,邓紫棋OS：桃花诺告诉大家你们能唱的歌我也能唱，心之焰告诉大家这种歌只有我能唱[星星],12941,2017-06-02 18:40:21,心之焰
937,芥末粉yc,80031598,层次感很强啊！不说了，国家需要我！,9467,2017-06-02 10:07:34,心之焰
938,ChrisCello,467938543,前两天才听了《桃花诺》这一首，马上又出新歌，最近很勤劳嘛！[大笑],8405,2017-06-02 12:24:32,心之焰
